blk,lt,nbrhd,address,vacant_in_feb,vacant_in_oct,chg,stayed_vacant,no_longer_vacant,became_vacant,lat,lon,Zip5
0013A,007,sandtown-winche,1600 MCKEAN AVE,1,1,0,1,0,0,39.30697748,-76.64741937,21217
0013A,008,sandtown-winche,1602 MCKEAN AVE,1,1,0,1,0,0,39.30701505,-76.64742169,21217
0013A,010,sandtown-winche,1606 MCKEAN AVE,1,1,0,1,0,0,39.30708799,-76.64742624,21217
0013A,011,sandtown-winche,1608 MCKEAN AVE,1,1,0,1,0,0,39.30712489,-76.64742848,21217
0013A,012,sandtown-winche,1610 MCKEAN AVE,0,1,1,0,0,1,NA,NA,21217
0013A,014,sandtown-winche,1614 MCKEAN AVE,1,1,0,1,0,0,39.30723404,-76.64743494,21217
0013A,015,sandtown-winche,1616 MCKEAN AVE,1,1,0,1,0,0,39.30727082,-76.64743698,21217
0013A,016,sandtown-winche,1618 MCKEAN AVE,1,1,0,1,0,0,39.30730674,-76.64743898,21217
0013A,017,sandtown-winche,1620 MCKEAN AVE,1,1,0,1,0,0,39.30734246,-76.64744098,21217
0013A,019,sandtown-winche,1624 MCKEAN AVE,1,1,0,1,0,0,39.30741679,-76.647445,21217
0013A,020,sandtown-winche,1626 MCKEAN AVE,1,1,0,1,0,0,39.30745236,-76.64744694,21217
0013A,021,sandtown-winche,1628 MCKEAN AVE,1,1,0,1,0,0,39.30748894,-76.64744893,21217
0013A,022,sandtown-winche,1630 MCKEAN AVE,1,1,0,1,0,0,39.30752579,-76.64745067,21217
0013A,025,sandtown-winche,1805 PRESBURY ST,1,1,0,1,0,0,39.30768095,-76.64743835,21217
0013A,027,sandtown-winche,1809 PRESBURY ST,1,1,0,1,0,0,39.30767806,-76.6475303,21217
0013A,029,sandtown-winche,1601 N MONROE ST,1,1,0,1,0,0,39.30672365,-76.64772096,21217
0013A,030,sandtown-winche,1603 N MONROE ST,1,1,0,1,0,0,39.30676301,-76.64772122,21217
0013A,031,sandtown-winche,1605 N MONROE ST,1,1,0,1,0,0,39.30679953,-76.64772603,21217
0013A,032,sandtown-winche,1607 N MONROE ST,1,1,0,1,0,0,39.30683871,-76.64772865,21217
0013A,033,sandtown-winche,1609 N MONROE ST,1,1,0,1,0,0,39.30687937,-76.64773169,21217
0013A,045,sandtown-winche,1633 N MONROE ST,1,1,0,1,0,0,39.30733396,-76.64775953,21217
0013A,046,sandtown-winche,1635 N MONROE ST,1,1,0,1,0,0,39.30737196,-76.64776146,21217
0013A,048,sandtown-winche,1639 N MONROE ST,1,1,0,1,0,0,39.30744904,-76.64776541,21217
0013A,054,sandtown-winche,1651 N MONROE ST,1,1,0,1,0,0,39.30768033,-76.64777723,21217
0013A,055,sandtown-winche,1653 N MONROE ST,0,1,1,0,0,1,NA,NA,21217
0014,004,sandtown-winche,1606 N FULTON AVE,1,1,0,1,0,0,39.30687609,-76.64657854,21217
0014,005,sandtown-winche,1608 N FULTON AVE,1,1,0,1,0,0,39.30691443,-76.64658083,21217
0014,006,sandtown-winche,1610 N FULTON AVE,1,1,0,1,0,0,39.30695241,-76.64658307,21217
0014,007,sandtown-winche,1612 N FULTON AVE,0,1,1,0,0,1,NA,NA,21217
0014,012,sandtown-winche,1622 N FULTON AVE,1,1,0,1,0,0,39.30718303,-76.64659666,21217
0014,013,sandtown-winche,1624 N FULTON AVE,1,1,0,1,0,0,39.30722108,-76.6465989,21217
0014,017,sandtown-winche,1632 N FULTON AVE,1,1,0,1,0,0,39.30737469,-76.64660774,21217
0014,018,sandtown-winche,1634 N FULTON AVE,1,1,0,1,0,0,39.30741311,-76.64660995,21217
0014,019,sandtown-winche,1636 N FULTON AVE,1,1,0,1,0,0,39.30745058,-76.64661211,21217
0014,021,sandtown-winche,1640 N FULTON AVE,1,1,0,1,0,0,39.30752802,-76.6466166,21217
0014,024,sandtown-winche,1646 N FULTON AVE,1,1,0,1,0,0,39.30764403,-76.64662325,21217
0014,025,sandtown-winche,1648 N FULTON AVE,1,1,0,1,0,0,39.30768264,-76.64662547,21217
0014,026,sandtown-winche,1650 N FULTON AVE,1,1,0,1,0,0,39.3077207,-76.64662762,21217
0014,027,sandtown-winche,1652 N FULTON AVE,1,1,0,1,0,0,39.30775966,-76.6466299,21217
0014,029,sandtown-winche,1601 MCKEAN AVE,1,1,0,1,0,0,39.3067485,-76.64689472,21217
0014,031,sandtown-winche,1605 MCKEAN AVE,1,1,0,1,0,0,39.30682493,-76.64689922,21217
0014,032,sandtown-winche,1607 MCKEAN AVE,1,1,0,1,0,0,39.30686325,-76.64690152,21217
0014,033,sandtown-winche,1609 MCKEAN AVE,1,1,0,1,0,0,39.30690111,-76.64690375,21217
0014,034,sandtown-winche,1611 MCKEAN AVE,1,1,0,1,0,0,39.30693966,-76.64690603,21217
0014,036,sandtown-winche,1615 MCKEAN AVE,1,1,0,1,0,0,39.30701731,-76.6469106,21217
0014,038,sandtown-winche,1619 MCKEAN AVE,1,1,0,1,0,0,39.3070933,-76.64691508,21217
0014,041,sandtown-winche,1625 MCKEAN AVE,1,1,0,1,0,0,39.30720739,-76.64692179,21217
0014,042,sandtown-winche,1627 MCKEAN AVE,1,1,0,1,0,0,39.30724582,-76.64692399,21217
0014,044,sandtown-winche,1631 MCKEAN AVE,1,1,0,1,0,0,39.30732257,-76.64692843,21217
0014,045,sandtown-winche,1633 MCKEAN AVE,1,1,0,1,0,0,39.30736085,-76.64693064,21217
0014,046,sandtown-winche,1635 MCKEAN AVE,1,1,0,1,0,0,39.30739924,-76.64693284,21217
0014,048,sandtown-winche,1639 MCKEAN AVE,1,1,0,1,0,0,39.30747582,-76.64693723,21217
0014,049,sandtown-winche,1641 MCKEAN AVE,1,1,0,1,0,0,39.30751499,-76.64693949,21217
0014,054,sandtown-winche,1651 MCKEAN AVE,1,1,0,1,0,0,39.30770823,-76.6469506,21217
0014,055,sandtown-winche,1653 MCKEAN AVE,1,1,0,1,0,0,39.30774726,-76.64695285,21217
0015,004,sandtown-winche,1607 N FULTON AVE,1,1,0,1,0,0,39.30690435,-76.64595229,21217
0015,005,sandtown-winche,1609 N FULTON AVE,1,1,0,1,0,0,39.30694637,-76.64595501,21217
0015,006,sandtown-winche,1611 N FULTON AVE,1,1,0,1,0,0,39.30698593,-76.64594245,21217
0015,007,sandtown-winche,1613 N FULTON AVE,1,1,0,1,0,0,39.30702201,-76.64594053,21217
0015,008,sandtown-winche,1615 N FULTON AVE,1,1,0,1,0,0,39.30705925,-76.64594297,21217
0015,009,sandtown-winche,1617 N FULTON AVE,1,1,0,1,0,0,39.30709639,-76.64594539,21217
0015,010,sandtown-winche,1619 N FULTON AVE,1,1,0,1,0,0,39.30713478,-76.64594791,21217
0015,016,sandtown-winche,1631 N FULTON AVE,1,1,0,1,0,0,39.30736118,-76.64596131,21217
0015,017,sandtown-winche,1633 N FULTON AVE,1,1,0,1,0,0,39.30739875,-76.64596348,21217
0015,022,sandtown-winche,1643 N FULTON AVE,1,1,0,1,0,0,39.30758794,-76.64597426,21217
0015,023,sandtown-winche,1645 N FULTON AVE,1,1,0,1,0,0,39.3076262,-76.64597647,21217
0016,009,sandtown-winche,1616 N GILMOR ST,1,1,0,1,0,0,39.30719955,-76.64369643,21217
0016,011,sandtown-winche,1620 N GILMOR ST,1,1,0,1,0,0,39.30726355,-76.64369967,21217
0016,015,sandtown-winche,1628 N GILMOR ST,1,1,0,1,0,0,39.30740495,-76.64370686,21217
0016,020,sandtown-winche,1638 N GILMOR ST,1,1,0,1,0,0,39.30758627,-76.64371583,21217
0016,028,sandtown-winche,1654 N GILMOR ST,1,1,0,1,0,0,39.30789604,-76.64371032,21217
0017,004,sandtown-winche,1606 N CALHOUN ST,1,1,0,1,0,0,39.3071208,-76.64274166,21217
0017,005,sandtown-winche,1608 N CALHOUN ST,1,1,0,1,0,0,39.30714238,-76.64277091,21217
0017,012,sandtown-winche,1622 N CALHOUN ST,1,1,0,1,0,0,39.30735883,-76.64293395,21217
0017,018,sandtown-winche,1613 N GILMOR ST,1,0,-1,0,1,0,39.30720954,-76.64314676,NA
0017,033,sandtown-winche,1504 BAKER ST,1,1,0,1,0,0,39.30695399,-76.64251683,21217
0017,038,sandtown-winche,1514 BAKER ST,1,1,0,1,0,0,39.30694731,-76.64272637,21217
0017,039,sandtown-winche,1516 BAKER ST,0,1,1,0,0,1,NA,NA,21217
0017,040,sandtown-winche,1518 BAKER ST,1,1,0,1,0,0,39.30695163,-76.64281095,21217
0017,045,sandtown-winche,1528 BAKER ST,1,1,0,1,0,0,39.30693423,-76.64310696,21217
0017,046,sandtown-winche,1530 BAKER ST,1,1,0,1,0,0,39.30693234,-76.6431611,21217
0018,021,easterwood,1541 N PULASKI ST,1,1,0,1,0,0,39.30628182,-76.6508145,21217
0018,033,easterwood,1520 N PAYSON ST,1,1,0,1,0,0,39.3057983,-76.64992626,21217
0019,002,easterwood,1505 N PAYSON ST,0,1,1,0,0,1,NA,NA,21217
0019,004,easterwood,1509 N PAYSON ST,1,1,0,1,0,0,39.30550661,-76.64938634,21217
0019,006,easterwood,1513 N PAYSON ST,1,1,0,1,0,0,39.30561018,-76.64939241,21217
0019,020,easterwood,1541 N PAYSON ST,1,1,0,1,0,0,39.30633139,-76.64943323,21217
0019,024,easterwood,1502 APPLETON ST,1,1,0,1,0,0,39.30536478,-76.64902661,21217
0019,027,easterwood,1508 APPLETON ST,0,1,1,0,0,1,NA,NA,21217
0019,037,easterwood,1528 APPLETON ST,1,1,0,1,0,0,39.30606884,-76.64907124,21217
0019,045,easterwood,1501 APPLETON ST,1,1,0,1,0,0,39.30532937,-76.64852608,21217
0019,048,easterwood,1507 APPLETON ST,1,1,0,1,0,0,39.30549172,-76.64853462,21217
0019,065,easterwood,1541 APPLETON ST,1,1,0,1,0,0,39.30641244,-76.64858789,21217
0019,066,easterwood,1543 APPLETON ST,0,1,1,0,0,1,NA,NA,21217
0019,068,easterwood,1516 N MONROE ST,1,1,0,1,0,0,39.30573033,-76.64818861,21217
0019,068A,easterwood,1518 N MONROE ST,1,1,0,1,0,0,39.30577194,-76.64819005,21217
0019,068C,easterwood,1522 N MONROE ST,1,1,0,1,0,0,39.3058522,-76.64819643,21217
0019,068D,easterwood,1524 N MONROE ST,1,1,0,1,0,0,39.30589217,-76.64819861,21217
0019,068G,easterwood,1530 N MONROE ST,1,1,0,1,0,0,39.30601235,-76.64820435,21217
0019,068H,easterwood,1532 N MONROE ST,1,1,0,1,0,0,39.30605328,-76.64820694,21217
0020,007,sandtown-winche,1520 N FULTON AVE,1,1,0,1,0,0,39.30572737,-76.64649139,21217
0020,009,sandtown-winche,1524 N FULTON AVE,1,1,0,1,0,0,39.30580363,-76.64649588,21217
0020,017,sandtown-winche,1540 N FULTON AVE,1,1,0,1,0,0,39.30610626,-76.64651367,21217
0020,022,sandtown-winche,1550 N FULTON AVE,1,1,0,1,0,0,39.30629533,-76.64652475,21217
0020,031,sandtown-winche,1805 BAKER ST,1,1,0,1,0,0,39.30644849,-76.64684483,21217
0020,038,sandtown-winche,1819 BAKER ST,1,1,0,1,0,0,39.30642749,-76.647417,21217
0020,048,sandtown-winche,1509 N MONROE ST,1,1,0,1,0,0,39.3057919,-76.64766813,21217
0020,049B,sandtown-winche,1836 PRESSTMAN ST,1,1,0,1,0,0,39.30543398,-76.64765913,21217
0020,049E,sandtown-winche,1830 PRESSTMAN ST,1,1,0,1,0,0,39.30543881,-76.64751301,21217
0020,079,sandtown-winche,1546 MCKEAN AVE,1,0,-1,0,1,0,39.30610321,-76.6473582,NA
0020,083,sandtown-winche,1538 MCKEAN AVE,1,0,-1,0,1,0,39.30596002,-76.64735063,NA
0020,090,sandtown-winche,1524 MCKEAN AVE,1,0,-1,0,1,0,39.30571205,-76.64733747,NA
0020,091,sandtown-winche,1522 MCKEAN AVE,1,0,-1,0,1,0,39.30567675,-76.64733561,NA
0021,003,sandtown-winche,1506 N MOUNT ST,1,1,0,1,0,0,39.30578251,-76.64503094,21217
0021,009,sandtown-winche,1518 N MOUNT ST,1,1,0,1,0,0,39.30598013,-76.64504181,21217
0021,020,sandtown-winche,1701 BAKER ST,1,1,0,1,0,0,39.30651272,-76.64494139,21217
0021,021,sandtown-winche,1703 BAKER ST,1,1,0,1,0,0,39.30651089,-76.64498928,21217
0021,026,sandtown-winche,1713 BAKER ST,1,1,0,1,0,0,39.30650218,-76.64522146,21217
0021,037,sandtown-winche,1553 N FULTON AVE,1,1,0,1,0,0,39.30632201,-76.64590632,21217
0021,038,sandtown-winche,1551 N FULTON AVE,1,1,0,1,0,0,39.30628891,-76.6459042,21217
0021,039,sandtown-winche,1549 N FULTON AVE,1,1,0,1,0,0,39.30625545,-76.64590203,21217
0021,040,sandtown-winche,1547 N FULTON AVE,1,1,0,1,0,0,39.30622154,-76.64589982,21217
0021,042,sandtown-winche,1543 N FULTON AVE,1,1,0,1,0,0,39.30615308,-76.6458954,21217
0021,043,sandtown-winche,1541 N FULTON AVE,1,1,0,1,0,0,39.30611848,-76.64589321,21217
0021,047,sandtown-winche,1533 N FULTON AVE,1,1,0,1,0,0,39.30598372,-76.64588446,21217
0021,049,sandtown-winche,1529 N FULTON AVE,0,1,1,0,0,1,NA,NA,21217
0021,052,sandtown-winche,1523 N FULTON AVE,1,1,0,1,0,0,39.3058164,-76.64587367,21217
0021,057,sandtown-winche,1513 N FULTON AVE,1,1,0,1,0,0,39.30562335,-76.64585406,21217
0021,060,sandtown-winche,1507 N FULTON AVE,1,1,0,1,0,0,39.3055169,-76.6458624,21217
0021,061,sandtown-winche,1505 N FULTON AVE,1,1,0,1,0,0,39.30548145,-76.64586038,21217
0021,070,sandtown-winche,1720 PRESSTMAN ST,1,1,0,1,0,0,39.30552848,-76.64534925,21217
0021,071,sandtown-winche,1718 PRESSTMAN ST,1,1,0,1,0,0,39.30552985,-76.64530447,21217
0021,073,sandtown-winche,1714 PRESSTMAN ST,0,1,1,0,0,1,NA,NA,21217
0021,074,sandtown-winche,1712 PRESSTMAN ST,1,1,0,1,0,0,39.30553407,-76.64516528,21217
0021,075,sandtown-winche,1710 PRESSTMAN ST,1,1,0,1,0,0,39.30553542,-76.64512031,21217
0021,076,sandtown-winche,1708 PRESSTMAN ST,0,1,1,0,0,1,NA,NA,21217
0023,025,sandtown-winche,1521 N GILMOR ST,1,1,0,1,0,0,39.30602773,-76.64312525,21217
0023,036,sandtown-winche,1543 N GILMOR ST,0,1,1,0,0,1,NA,NA,21217
0023B,004,sandtown-winche,1506 PRESSTMAN ST,1,1,0,1,0,0,39.30563958,-76.6422134,21217
0023B,009,sandtown-winche,1516 PRESSTMAN ST,1,1,0,1,0,0,39.30560574,-76.64245268,21217
0026,004,sandtown-winche,1406 N FULTON AVE,1,1,0,1,0,0,39.30441259,-76.64639187,21217
0026,005,sandtown-winche,1408 N FULTON AVE,1,1,0,1,0,0,39.30444773,-76.6463939,21217
0026,007,sandtown-winche,1412 N FULTON AVE,1,1,0,1,0,0,39.3045194,-76.64639532,21217
0026,008,sandtown-winche,1414 N FULTON AVE,1,1,0,1,0,0,39.30455455,-76.64640265,21217
0026,014,sandtown-winche,1426 N FULTON AVE,1,1,0,1,0,0,39.30489316,-76.64644302,21217
0026,049,sandtown-winche,1855 KAVANAUGH ST,1,1,0,1,0,0,39.30455339,-76.64769049,21217
0026,088,sandtown-winche,1825 PRESSTMAN ST,1,1,0,1,0,0,39.30506379,-76.64723805,21217
0027,015,sandtown-winche,1428 N MOUNT ST,1,1,0,1,0,0,39.30487663,-76.64497327,21217
0027,018,sandtown-winche,1434 N MOUNT ST,1,1,0,1,0,0,39.30498358,-76.64497993,21217
0027,025,sandtown-winche,1448 N MOUNT ST,1,1,0,1,0,0,39.30522403,-76.64499516,21217
0027,026,sandtown-winche,1703 PRESSTMAN ST,1,1,0,1,0,0,39.3051126,-76.64519684,21217
0027,027,sandtown-winche,1705 PRESSTMAN ST,1,1,0,1,0,0,39.30511115,-76.64524266,21217
0027,035,sandtown-winche,1721 PRESSTMAN ST,1,1,0,1,0,0,39.30511746,-76.64567977,21217
0027,040,sandtown-winche,1409 N FULTON AVE,0,1,1,0,0,1,NA,NA,21217
0027,046,sandtown-winche,1421 N FULTON AVE,1,1,0,1,0,0,39.30468389,-76.64581998,21217
0027,051,sandtown-winche,1431 N FULTON AVE,1,1,0,1,0,0,39.30486677,-76.64583084,21217
0027,054,sandtown-winche,1437 N FULTON AVE,1,1,0,1,0,0,39.30497641,-76.64583732,21217
0031,002,sandtown-winche,1312 N FULTON AVE,1,1,0,1,0,0,39.30349384,-76.64634061,21217
0031,056,sandtown-winche,1836 LAURENS ST,1,1,0,1,0,0,39.30327441,-76.64746532,21217
0031,057,sandtown-winche,1834 LAURENS ST,1,1,0,1,0,0,39.30327593,-76.64742143,21217
0031,061,sandtown-winche,1826 LAURENS ST,1,1,0,1,0,0,39.30328236,-76.64723722,21217
0032,001,sandtown-winche,1300 N MOUNT ST,1,1,0,1,0,0,39.30330114,-76.64491184,21217
0032,009,sandtown-winche,1318 N MOUNT ST,1,1,0,1,0,0,39.30366426,-76.64493288,21217
0032,010,sandtown-winche,1320 N MOUNT ST,1,1,0,1,0,0,39.3037049,-76.64493532,21217
0032,011,sandtown-winche,1322 N MOUNT ST,1,1,0,1,0,0,39.30374528,-76.64493771,21217
0032,013,sandtown-winche,1326 N MOUNT ST,1,1,0,1,0,0,39.30382229,-76.64494228,21217
0032,014,sandtown-winche,1328 N MOUNT ST,1,1,0,1,0,0,39.30386236,-76.64494251,21217
0032,034,sandtown-winche,1333 N FULTON AVE,1,1,0,1,0,0,39.30391878,-76.64577212,21217
0032,037,sandtown-winche,1327 1/2 N FULTON AVE,1,1,0,1,0,0,39.30380649,-76.64576556,21217
0032,052,sandtown-winche,1716 LAURENS ST,1,1,0,1,0,0,39.30332671,-76.64557509,21217
0032,053,sandtown-winche,1714 LAURENS ST,1,1,0,1,0,0,39.30332842,-76.64552648,21217
0032,054,sandtown-winche,1712 LAURENS ST,1,1,0,1,0,0,39.30333019,-76.6454775,21217
0032,057,sandtown-winche,1704 LAURENS ST,1,1,0,1,0,0,39.30336211,-76.64521542,21217
0034,047,sandtown-winche,1515 PRESSTMAN ST,1,1,0,1,0,0,39.30523513,-76.64240224,21217
0035,039,sandtown-winche,1411 PRESSTMAN ST,1,1,0,1,0,0,39.30528621,-76.64113866,21217
0035,039A,sandtown-winche,1409 PRESSTMAN ST,1,1,0,1,0,0,39.30528727,-76.6410915,21217
0035,041,sandtown-winche,1405 PRESSTMAN ST,1,1,0,1,0,0,39.30523946,-76.64098617,21217
0035,044,sandtown-winche,1380 N CALHOUN ST,1,0,-1,0,1,0,39.30532069,-76.64073761,NA
0035,045,sandtown-winche,1378 N CALHOUN ST,1,0,-1,0,1,0,39.30527707,-76.64073307,NA
0035,046,sandtown-winche,1376 N CALHOUN ST,1,0,-1,0,1,0,39.30523341,-76.64073087,NA
0035,047,sandtown-winche,1374 N CALHOUN ST,1,0,-1,0,1,0,39.30518972,-76.64072865,NA
0035,069,sandtown-winche,1330 N CALHOUN ST,1,1,0,1,0,0,39.30417054,-76.64066894,21217
0035,072,sandtown-winche,1324 N CALHOUN ST,1,1,0,1,0,0,39.30402737,-76.64065942,21217
0036A,005,sandtown-winche,1306 N CAREY ST,1,1,0,1,0,0,39.30381583,-76.6392425,21217
0036A,007,sandtown-winche,1310 N CAREY ST,1,1,0,1,0,0,39.30388681,-76.63925307,21217
0036A,008,sandtown-winche,1312 N CAREY ST,1,1,0,1,0,0,39.30391965,-76.6392563,21217
0036A,009,sandtown-winche,1314 N CAREY ST,1,1,0,1,0,0,39.30396144,-76.63926608,21217
0036A,011,sandtown-winche,1318 N CAREY ST,1,1,0,1,0,0,39.30405579,-76.639271,21217
0036A,012,sandtown-winche,1320 N CAREY ST,1,1,0,1,0,0,39.30410107,-76.63927397,21217
0036A,013,sandtown-winche,1322 N CAREY ST,1,1,0,1,0,0,39.30414734,-76.63927332,21217
0036A,014,sandtown-winche,1324 N CAREY ST,1,1,0,1,0,0,39.30419026,-76.6392809,21217
0036A,015,sandtown-winche,1326 N CAREY ST,1,1,0,1,0,0,39.30423482,-76.63928259,21217
0036A,016,sandtown-winche,1328 N CAREY ST,0,1,1,0,0,1,NA,NA,21217
0036A,026,sandtown-winche,1348 N CAREY ST,1,1,0,1,0,0,39.30468275,-76.63930974,21217
0036A,027,sandtown-winche,1350 N CAREY ST,1,1,0,1,0,0,39.30471674,-76.63931193,21217
0036B,047,sandtown-winche,1315 PRESSTMAN ST,1,0,-1,0,1,0,39.30531299,-76.63995688,NA
0036B,066,sandtown-winche,1329 N CALHOUN ST,1,1,0,1,0,0,39.30428073,-76.64015233,21217
0036B,067,sandtown-winche,1331 N CALHOUN ST,1,1,0,1,0,0,39.30432181,-76.64015495,21217
0036B,068,sandtown-winche,1333 N CALHOUN ST,1,1,0,1,0,0,39.30436179,-76.64015755,21217
0036B,083,sandtown-winche,1363 N CALHOUN ST,1,1,0,1,0,0,39.30499197,-76.64019706,21217
0036B,084,sandtown-winche,1365 N CALHOUN ST,1,1,0,1,0,0,39.30503478,-76.64019963,21217
0036B,085,sandtown-winche,1367 N CALHOUN ST,1,1,0,1,0,0,39.30507204,-76.64020187,21217
0037,009,sandtown-winche,1311 N CAREY ST,1,0,-1,0,1,0,39.30382864,-76.63870114,NA
0037,011,sandtown-winche,1315 N CAREY ST,1,1,0,1,0,0,39.30391584,-76.63870822,21217
0037,013,sandtown-winche,1319 N CAREY ST,1,1,0,1,0,0,39.30400637,-76.63871358,21217
0037,015,sandtown-winche,1323 N CAREY ST,1,1,0,1,0,0,39.30409274,-76.63871865,21217
0037,017,sandtown-winche,1327 N CAREY ST,1,1,0,1,0,0,39.30418144,-76.63872392,21217
0037,018,sandtown-winche,1329 N CAREY ST,1,1,0,1,0,0,39.30422721,-76.63872661,21217
0037,019,sandtown-winche,1331 N CAREY ST,1,1,0,1,0,0,39.30427092,-76.63872921,21217
0037,028,sandtown-winche,1349 N CAREY ST,1,1,0,1,0,0,39.30467649,-76.63875417,21217
0037A,020,sandtown-winche,1340 N FREMONT AVE,1,1,0,1,0,0,39.30444418,-76.6377111,21217
0037A,023,sandtown-winche,1346 N FREMONT AVE,1,1,0,1,0,0,39.30456412,-76.63777658,21217
0037A,025,sandtown-winche,1350 N FREMONT AVE,0,1,1,0,0,1,NA,NA,21217
0037A,026,sandtown-winche,1352 N FREMONT AVE,0,1,1,0,0,1,NA,NA,21217
0037A,028,sandtown-winche,1356 N FREMONT AVE,1,1,0,1,0,0,39.30476718,-76.6378887,21217
0037A,029,sandtown-winche,1358 N FREMONT AVE,1,1,0,1,0,0,39.30480702,-76.63791244,21217
0041,027,sandtown-winche,1203 N FULTON AVE,1,1,0,1,0,0,39.30302141,-76.645714,21217
0041,028,sandtown-winche,1201 N FULTON AVE,1,1,0,1,0,0,39.30298083,-76.64571081,21217
0041,032,sandtown-winche,1193 N FULTON AVE,0,1,1,0,0,1,NA,NA,21217
0041,036,sandtown-winche,1153 N FULTON AVE,1,1,0,1,0,0,39.30212597,-76.64561495,21217
0041,037,sandtown-winche,1151 N FULTON AVE,1,1,0,1,0,0,39.30208775,-76.64561294,21217
0041,038,sandtown-winche,1149 N FULTON AVE,1,1,0,1,0,0,39.30204767,-76.64561081,21217
0041,040,sandtown-winche,1145 N FULTON AVE,1,1,0,1,0,0,39.30197216,-76.64560679,21217
0041,042,sandtown-winche,1141 N FULTON AVE,1,1,0,1,0,0,39.30189665,-76.64560274,21217
0041,054,sandtown-winche,1117 N FULTON AVE,1,1,0,1,0,0,39.30141235,-76.64559284,21217
0041,059,sandtown-winche,1107 N FULTON AVE,1,1,0,1,0,0,39.30120972,-76.64558205,21217
0041,061,sandtown-winche,1103 N FULTON AVE,1,1,0,1,0,0,39.30112445,-76.64557748,21217
0041,066,sandtown-winche,1714 RIGGS AVE,1,1,0,1,0,0,39.30118428,-76.64521641,21217
0042,039,sandtown-winche,1617 LAURENS ST,1,1,0,1,0,0,39.30296435,-76.64408909,21217
0042,053,sandtown-winche,1159 N MOUNT ST,1,1,0,1,0,0,39.30213993,-76.6442914,21217
0042,063,sandtown-winche,1139 N MOUNT ST,1,1,0,1,0,0,39.30178924,-76.64427093,21217
0042,080,sandtown-winche,1105 N MOUNT ST,1,1,0,1,0,0,39.30119506,-76.64423619,21217
0044,018,sandtown-winche,1214 WHATCOAT ST,1,1,0,1,0,0,39.30285796,-76.64125911,21217
0045,027,sandtown-winche,1205 N WOODYEAR ST,0,1,1,0,0,1,NA,NA,21217
0047,024,bridgeview/gree,1257 N BENTALOU ST,1,1,0,1,0,0,39.30362335,-76.65351934,21216
0047,052,bridgeview/gree,1121 N BENTALOU ST,1,1,0,1,0,0,39.3011948,-76.65332718,21216
0049,003,midtown-edmonds,1104 N MONROE ST,1,0,-1,0,1,0,39.3010767,-76.64790289,NA
0049,004,midtown-edmonds,1106 N MONROE ST,1,0,-1,0,1,0,39.30111429,-76.64790503,NA
0049,005,midtown-edmonds,1108 N MONROE ST,1,0,-1,0,1,0,39.30115336,-76.64790727,NA
0049,006,midtown-edmonds,1110 N MONROE ST,1,0,-1,0,1,0,39.30119194,-76.64790949,NA
0049,007,midtown-edmonds,1112 N MONROE ST,1,0,-1,0,1,0,39.30123026,-76.647911680000007,NA
0049,008,midtown-edmonds,1114 N MONROE ST,1,0,-1,0,1,0,39.30126912,-76.64791394,NA
0049,009,midtown-edmonds,1116 N MONROE ST,1,1,0,1,0,0,39.30130782,-76.64791615,21217
0049,015,midtown-edmonds,1128 N MONROE ST,1,1,0,1,0,0,39.30153879,-76.64794756,21217
0049,016,midtown-edmonds,1130 N MONROE ST,1,1,0,1,0,0,39.30157748,-76.6479498,21217
0049,017,midtown-edmonds,1132 N MONROE ST,1,1,0,1,0,0,39.30161599,-76.647952,21217
0049,019,midtown-edmonds,1136 N MONROE ST,1,1,0,1,0,0,39.30169267,-76.6479564,21217
0049,021,midtown-edmonds,1140 N MONROE ST,1,1,0,1,0,0,39.30176985,-76.64796083,21217
0049,027,midtown-edmonds,1115 APPLETON ST,1,1,0,1,0,0,39.30150276,-76.64828775,21217
0049,028,midtown-edmonds,1113 APPLETON ST,1,1,0,1,0,0,39.30146452,-76.64828528,21217
0049,030,midtown-edmonds,1109 APPLETON ST,1,1,0,1,0,0,39.3013878,-76.64828023,21217
0049,031,midtown-edmonds,1107 APPLETON ST,1,1,0,1,0,0,39.30134919,-76.64827768,21217
0049,032,midtown-edmonds,1105 APPLETON ST,1,1,0,1,0,0,39.30131081,-76.64827517,21217
0049,041,bridgeview/gree,1112 APPLETON ST,1,1,0,1,0,0,39.30155464,-76.64894948,21217
0049,044,bridgeview/gree,1101 N PAYSON ST,1,0,-1,0,1,0,39.30127429,-76.64913125,NA
0049,049,bridgeview/gree,1930 RIGGS AVE,1,1,0,1,0,0,39.30105155,-76.64904521,21217
0049,051,bridgeview/gree,1926 RIGGS AVE,1,1,0,1,0,0,39.30105431,-76.64894533,21217
0049,056,bridgeview/gree,1916 RIGGS AVE,1,1,0,1,0,0,39.3010611,-76.64869923,21217
0049,057,bridgeview/gree,1914 RIGGS AVE,1,1,0,1,0,0,39.30106138,-76.64864589,21217
0049,062,midtown-edmonds,1904 RIGGS AVE,1,1,0,1,0,0,39.30107974,-76.6481978,21217
0049,063,midtown-edmonds,1902 RIGGS AVE,1,1,0,1,0,0,39.30108141,-76.64815121,21217
0050,001,sandtown-winche,1100 N FULTON AVE,1,1,0,1,0,0,39.3010591,-76.64624749,21217
0050,004,sandtown-winche,1106 N FULTON AVE,1,1,0,1,0,0,39.30116724,-76.64625158,21217
0050,006,sandtown-winche,1110 N FULTON AVE,1,1,0,1,0,0,39.30123859,-76.64625448,21217
